Date,open,high,low,close,EMA_50,EMA_200,EMA_5,EMA_15,returns,regime_label,signal,position,trade_return,z_score
2025-11-03 11:40:00+05:30,25736.5,25736.75,25723.849609375,25726.099609375,25736.13803007061,25732.42895247872,25740.834428318834,25744.27827950174,-0.0003924281627273,1,-1,-1.0,-0.00012441736766250663,0.046263695850370136
2025-11-03 12:45:00+05:30,25732.5,25744.150390625,25727.900390625,25742.25,25730.03340073756,25731.0062878297,25728.59693063348,25726.406201664475,0.000351716130321,1,1,1.0,-0.000627782324962877,0.2924644882762371
2025-11-03 14:50:00+05:30,25745.25,25762.099609375,25736.55078125,25758.349609375,25750.925212674458,25737.71337256039,25764.349643233203,25765.190644599345,0.0004699561829393,1,-1,-1.0,0.0006254157804776194,0.3204871329108788
2025-11-03 15:15:00+05:30,25765.599609375,25774.25,25765.349609375,25769.900390625,25753.071149498857,25738.92469697852,25765.129224173204,25764.330824604986,0.0001533485858198,1,1,1.0,-0.00044842862315200435,0.20474081409126618
2025-11-04 09:15:00+05:30,25744.75,25785.69921875,25744.75,25754.25,25773.51067433664,25770.01342118859,25767.617187500004,25771.79443359373,-0.0007779369620993,1,-1,-1.0,-0.0006073128102075846,0.2824526456156867
2025-11-04 13:40:00+05:30,25682.349609375,25682.349609375,25669.55078125,25674.099609375,25688.576075182697,25734.256583789207,25670.99973536234,25670.2809353477,-0.0002667194781881,1,1,1.0,0.003112122877777454,1.5367602345779747
2025-11-04 13:45:00+05:30,25675.05078125,25677.69921875,25664.75,25665.44921875,25687.66913963632,25733.57193339081,25669.14956315823,25669.676970772987,-0.0003369306326848,1,-1,-1.0,-0.0003369306326848274,0.1502060412414945
2025-11-06 09:15:00+05:30,25604.05078125,25670.25,25596.849609375,25666.69921875,25588.53979024789,25586.99389550457,25612.466145833347,25595.51831054689,0.0031795387054314,1,1,1.0,-4.870360886131724e-05,0.009231345576391162
2025-11-06 10:05:00+05:30,25613.80078125,25617.19921875,25571.400390625,25572.19921875,25598.28123228492,25590.07782200727,25604.01115740036,25609.1827606889,-0.0016455772357215,1,-1,-1.0,-0.003681813512310379,1.7862214284709952
2025-11-06 11:55:00+05:30,25552.19921875,25561.349609375,25547.0,25561.349609375,25567.35909141399,25581.17133770129,25550.28785648485,25549.872477054512,0.0003600174000766,1,1,1.0,0.0004242736137862116,0.22210650447923014
2025-11-06 12:25:00+05:30,25552.349609375,25556.19921875,25542.30078125,25545.75,25564.368021857383,25579.564845010525,25550.72225566192,25551.38150445468,-0.0001976760451949,1,-1,-1.0,-0.0006102811319977649,0.28390448123975714
2025-11-06 12:30:00+05:30,25545.599609375,25564.900390625,25539.44921875,25562.400390625,25564.290859848275,25579.394054419623,25554.61496731628,25552.75886522597,0.0006517871123377,1,1,1.0,-0.0006517871123376687,0.3042054678338616
2025-11-06 13:45:00+05:30,25567.400390625,25573.69921875,25539.650390625,25541.55078125,25570.759845315763,25579.38984007429,25565.297295915872,25572.45093921003,-0.0010129456903744,1,-1,-1.0,-0.0008156358188742942,0.38434549506900906
2025-11-07 12:35:00+05:30,25462.099609375,25474.25,25458.19921875,25471.94921875,25484.92519728173,25512.63594531525,25461.29011023192,25460.129626017413,0.0003985750099604,1,1,1.0,0.0027250327552974726,1.3474306169464312
2025-11-07 14:00:00+05:30,25493.900390625,25496.55078125,25468.25,25469.150390625,25494.57702117652,25511.13989897903,25500.37633134553,25502.098822855383,-0.0009296418059628,1,-1,-1.0,-0.00010987883577200962,0.039152755725840996
2025-11-07 14:25:00+05:30,25516.19921875,25536.650390625,25515.30078125,25533.650390625,25495.061835353907,25510.41450468413,25507.951347196227,25501.24995534741,0.0006799421876915,1,1,1.0,-0.0025324755247329318,1.2240688208991002
2025-11-07 14:55:00+05:30,25495.75,25504.05078125,25484.599609375,25490.19921875,25497.286283624577,25510.158686031955,25500.161945261403,25502.66678729128,-0.0002118165764971,1,-1,-1.0,-0.0017017218928850708,0.817738981077611
2025-11-07 15:25:00+05:30,25499.69921875,25511.75,25496.349609375,25510.80078125,25496.61351994539,25509.19340413636,25500.279290504783,25498.90146326506,0.0004726028236679,1,1,1.0,-0.0008082150446610071,0.3807159208103574
2025-11-10 13:40:00+05:30,25635.599609375,25637.55078125,25607.55078125,25607.55078125,25612.84025577045,25555.33606366021,25626.7182394221,25632.600740341142,-0.0011174994099377,1,-1,-1.0,0.003792511290790589,1.8695449547134553
2025-11-10 14:20:00+05:30,25622.94921875,25643.849609375,25615.44921875,25642.849609375,25614.281904543568,25560.110273353228,25626.40850291899,25624.51382848678,0.0007903179345076,1,1,1.0,-0.0013784538953583178,0.659625397677094
2025-11-10 14:40:00+05:30,25628.400390625,25631.44921875,25601.150390625,25602.75,25615.66801339035,25562.6168746895,25620.393674187708,25623.659525644656,-0.0010339748529512,1,-1,-1.0,-0.001563773526961669,0.7502670672869806
2025-11-11 11:40:00+05:30,25484.650390625,25499.349609375,25483.400390625,25496.599609375,25514.55262258316,25552.33859583372,25483.81405336708,25483.51425445339,0.0004806871741978,1,1,1.0,0.004146054256866938,2.0424663254648325
2025-11-13 09:55:00+05:30,25865.25,25880.0,25858.80078125,25877.650390625,25869.87209799657,25864.063697308287,25868.19379320432,25865.97663703641,0.0004910572902185,-1,1,1.0,0.00027043054066263483,0.1468603317710782
2025-11-13 12:35:00+05:30,25963.849609375,25964.900390625,25942.05078125,25949.849609375,25934.223345358387,25888.38082956616,25966.57185693196,25967.454639393705,-0.0004968807474169,-1,-1,-1.0,0.0027900221874918156,1.3792175927251336
2025-11-13 13:00:00+05:30,25970.44921875,25989.400390625,25970.44921875,25983.69921875,25938.948335803827,25891.86217382924,25966.917271926228,25964.783306696205,0.0005390898016213,0,1,1.0,-0.0013044241059019866,0.6234166935094084
2025-11-13 13:55:00+05:30,25975.849609375,25979.30078125,25928.44921875,25929.150390625,25952.65001682882,25900.83693369424,25965.6249268608,25972.71788357251,-0.001811228337479,-1,-1,-1.0,-0.0020993480437780476,1.0122218746904879
2025-11-14 10:55:00+05:30,25837.44921875,25852.150390625,25826.19921875,25848.150390625,25839.046178985533,25870.97220738248,25815.152896720105,25807.80319171864,0.0004160635295142,1,1,1.0,0.0031238971882891517,1.5425191666136793
2025-11-14 11:35:00+05:30,25808.5,25815.150390625,25799.05078125,25801.150390625,25835.20249106579,25867.52765386975,25813.101974939185,25816.77057607547,-0.0002886332022173,1,-1,-1.0,-0.0018183119213453151,0.8747643202069255
2025-11-14 12:15:00+05:30,25824.75,25826.150390625,25816.94921875,25826.150390625,25826.6859039186,25862.5939548526,25813.440806428152,25810.057677128352,-9.68001720014211e-06,1,1,1.0,-0.000968949043802477,0.45933251377035245
2025-11-14 12:50:00+05:30,25813.25,25816.400390625,25800.900390625,25803.05078125,25823.62186354861,25859.351482294103,25809.76892458462,25811.663692259044,-0.0004028302227989,1,-1,-1.0,-0.0008944271223397372,0.4228831029579179
2025-11-14 13:25:00+05:30,25805.650390625,25820.19921875,25805.44921875,25818.30078125,25818.27171950148,25855.421760738267,25807.868536238268,25806.586187004497,0.0004301730848783,1,1,1.0,-0.0005910153853234106,0.2744814134852181
2025-11-14 13:35:00+05:30,25805.0,25806.19921875,25765.150390625,25767.150390625,25815.8065032408,25854.057073215143,25793.8918754809,25801.59815245266,-0.0015074135502075,1,-1,-1.0,-0.0019811679729963834,0.9544188300935068
2025-11-14 14:35:00+05:30,25783.55078125,25797.30078125,25782.150390625,25794.25,25799.04730098076,25844.639445568107,25782.84726046013,25780.50868829782,0.0004324689736274,1,1,1.0,-0.0010517115383026521,0.49981247057617667
2025-11-14 14:50:00+05:30,25784.599609375,25791.69921875,25759.099609375,25768.349609375,25796.987200281128,25842.7599439414,25779.578658770595,25780.393168655817,-0.0006592891024373,1,-1,-1.0,-0.001004114894792444,0.4765324802250961
2025-11-14 15:00:00+05:30,25767.599609375,25892.30078125,25767.599609375,25886.25,25799.331504974045,25842.43946315588,25812.18513306471,25792.08391770133,0.0046552751117958,1,1,1.0,-0.004575395491456142,2.2232812360171166
2025-11-17 10:35:00+05:30,25948.099609375,25950.900390625,25930.94921875,25933.80078125,25935.63218936065,25922.84927270516,25945.609098504792,25948.74286614148,-0.000529915139811,-1,-1,-1.0,0.0018369126949635424,0.913042288056375
2025-11-17 11:50:00+05:30,25944.150390625,25957.05078125,25944.150390625,25956.0,25938.184255180386,25925.398494286044,25945.110279873912,25942.835443654072,0.0004876159330031,0,1,1.0,-0.0008559955764775489,0.4040858527556642
2025-11-17 14:45:00+05:30,25981.400390625,25993.0,25977.19921875,25993.0,25976.850865711967,25943.539306876857,25993.49544174266,25993.569052126004,0.000456084861403,-1,-1,-1.0,0.0014254892895669594,0.7118110204400567
2025-11-17 15:00:00+05:30,25996.5,26013.150390625,25990.0,26010.05078125,25979.32014241193,25945.163540917616,25998.789592692272,25995.453768379823,0.000619435021762,0,1,1.0,-0.0006559758877390067,0.30625423942224217
2025-11-18 09:15:00+05:30,26023.599609375,26023.599609375,25930.5,25947.349609375,26011.66975281268,26005.89517423658,25991.983723958336,26005.93188476561,-0.0025736294985585,-1,-1,-1.0,-0.0024106516516376707,1.164483556455386
2025-11-18 11:05:00+05:30,25927.44921875,25932.25,25923.44921875,25930.55078125,25955.807148534062,25988.58420184503,25920.76738758859,25918.803703488866,0.0001003381516235,-1,1,1.0,0.0006474198088783002,0.3312495214129774
2025-11-18 12:35:00+05:30,25949.0,25951.599609375,25930.80078125,25940.25,25954.63261193729,25982.724390858926,25948.84385345794,25950.479990201387,-0.000337199892096,-1,-1,-1.0,0.00037404599816728005,0.19753967957873622
2025-11-18 13:00:00+05:30,25943.55078125,25962.25,25943.55078125,25960.150390625,25952.90505697441,25980.87477803686,25948.946475493954,25948.33554899699,0.0006456362600044,0,1,1.0,-0.0007671626381781209,0.3606367816877581
2025-11-18 14:30:00+05:30,25966.25,25973.69921875,25952.599609375,25962.80078125,25963.4425298586,25979.590479317627,25970.78486237986,25971.402760661025,-0.0001424612000077,0,-1,-1.0,0.00010209457900356142,0.06452554355596751
2025-11-19 09:25:00+05:30,25900.5,25915.55078125,25900.25,25904.5,25893.99783546705,25903.6223720952,25893.88874421297,25893.08692169191,0.0001486298342683,-1,1,1.0,0.0022455505375253686,1.1129111092661192
2025-11-19 09:30:00+05:30,25903.650390625,25916.150390625,25886.0,25886.0,25893.684194860496,25903.44702510918,25891.25916280865,25892.201056480422,-0.0007141616321488,0,-1,-1.0,-0.0007141616321488545,0.3347134640341874
2025-11-19 09:35:00+05:30,25886.75,25912.349609375,25884.599609375,25909.75,25894.314226434595,25903.50974127725,25897.42277520577,25894.39467442037,0.0009174843544772,-1,1,1.0,-0.0009174843544773237,0.43416062385223303
2025-11-19 11:10:00+05:30,25938.55078125,25939.75,25925.599609375,25927.0,25921.83798533728,25910.579246981502,25941.826880162545,25943.84555672067,-0.0004857287531317,0,-1,-1.0,0.0006657725373652775,0.3402260229177779
2025-11-19 11:30:00+05:30,25948.75,25952.19921875,25947.849609375,25949.900390625,25924.91808677001,25911.828498236424,25944.562422894767,25943.647778522205,6.16460163802568e-05,0,1,1.0,-0.0008832641888764608,0.4174232014995494
2025-11-19 13:35:00+05:30,26002.900390625,26004.19921875,25994.30078125,25999.099609375,25976.59147377784,25932.19819039251,26006.705671298543,26008.35575157636,-0.0001192056621412,-1,-1,-1.0,0.001895930928805197,0.9419086915051154
2025-11-19 13:50:00+05:30,26011.150390625,26014.849609375,26009.099609375,26012.05078125,25980.260435348595,25934.466821152,26008.944475523647,26008.65511195691,7.118601762434729e-05,0,1,1.0,-0.0004981392459579618,0.22905477267997837
2025-11-19 13:55:00+05:30,26012.150390625,26017.75,26006.849609375,26006.849609375,25981.303148055515,25935.18704790049,26008.24618680743,26008.42942413417,-0.0001999523958622,-1,-1,-1.0,-0.00019995239586219427,0.08320862721470455
2025-11-19 14:00:00+05:30,26007.25,26016.349609375,25993.400390625,26014.80078125,25982.61678072981,25935.97922435173,26010.43105162162,26009.22584377365,0.0003057337583916,0,1,1.0,-0.00030573375839162563,0.13494734064900732
2025-11-21 11:15:00+05:30,26107.19921875,26108.150390625,26098.650390625,26099.55078125,26133.238057384948,26167.550572208405,26093.47743082246,26093.258885154934,-0.0002738162124634,-1,1,1.0,0.004149448715034672,2.044126588617108
2025-11-21 11:20:00+05:30,26100.44921875,26101.19921875,26087.150390625,26090.19921875,26131.55025979142,26166.780906999866,26092.384693464977,26092.87642685432,-0.0003583035807159,0,-1,-1.0,-0.00035830358071596357,0.1606597620765001
2025-11-21 11:25:00+05:30,26090.150390625,26105.19921875,26081.19921875,26103.0,26130.430641760384,26166.14627110932,26095.92312897665,26094.141873497527,0.0004906356269138,-1,1,1.0,-0.0004906356269139019,0.22538467819303343
2025-11-21 11:30:00+05:30,26103.19921875,26104.19921875,26079.94921875,26085.69921875,26128.676468309,26165.34580292664,26092.515158901107,26093.086541654087,-0.0006627889993486,0,-1,-1.0,-0.0006627889993487338,0.30958659987537507
2025-11-21 11:55:00+05:30,26096.19921875,26098.900390625,26092.19921875,26093.099609375,26121.930453452434,26161.73835782208,26092.478100593464,26092.429536334108,-0.0001226676494049,-1,1,1.0,-0.0002836953137786973,0.12416811883619691
2025-11-21 13:20:00+05:30,26115.849609375,26121.650390625,26108.349609375,26108.400390625,26132.041726118136,26158.652064821363,26129.95325446678,26136.408973735324,-0.0002814244038559,0,-1,-1.0,0.000586391861413911,0.3014001471012672
2025-11-21 14:00:00+05:30,26138.849609375,26138.94921875,26129.55078125,26132.849609375,26129.412879184616,26155.83229241254,26128.3646559599,26128.25073539216,-0.0002199811805502,0,1,1.0,-0.0009364502759341481,0.4434370441195472
2025-11-21 14:45:00+05:30,26126.94921875,26133.44921875,26106.44921875,26106.599609375,26132.40127998098,26154.467698256445,26129.102615257696,26134.30823905466,-0.0008228688776233,-1,-1,-1.0,-0.0010044828785370184,0.47671246472381834
2025-11-24 09:15:00+05:30,26128.30078125,26134.19921875,26082.650390625,26097.25,26065.25513174027,26064.311731388,26075.04947916668,26068.111816406265,0.0012776567729821,-1,1,1.0,0.00035813202465642105,0.18975599731759749
2025-11-24 11:05:00+05:30,26105.400390625,26106.349609375,26098.099609375,26099.75,26092.32666233125,26073.33878421632,26109.55919269573,26111.4858260226,-0.0002106855900633,-1,-1,-1.0,9.579553401220436e-05,0.06144461818381676
2025-11-24 11:30:00+05:30,26122.19921875,26126.0,26118.650390625,26122.19921875,26095.03444012783,26074.97046386871,26112.439636486684,26110.148183901096,-1.532736523113254e-05,0,1,1.0,-0.0008601315625628598,0.40610880456607057
2025-11-24 11:45:00+05:30,26117.30078125,26117.30078125,26096.30078125,26097.650390625,26096.81071632309,26076.033774212752,26109.417516713653,26110.12719522085,-0.0007466358200778,-1,-1,-1.0,-0.0009397688119375238,0.4450601729883241
2025-11-24 13:15:00+05:30,26081.80078125,26091.44921875,26078.19921875,26088.150390625,26087.237658204434,26076.29875902564,26082.91487520684,26082.525347336123,0.0002895171646009,-1,1,1.0,0.0003640174443984683,0.19263461447843855
2025-11-24 13:30:00+05:30,26083.69921875,26083.69921875,26076.19921875,26079.19921875,26086.917721184964,26076.54193992912,26083.00038547796,26083.026540366285,-0.0001629385732062,0,-1,-1.0,-0.0003431125526712956,0.15322967961223938
2025-11-25 09:15:00+05:30,25997.599609375,25997.599609375,25924.55078125,25965.0,25944.217341097068,25957.84806349168,25950.56640625001,25946.055908203143,0.0008345256472654,-1,1,1.0,0.00437893885437613,2.1563724915953606
2025-11-25 10:50:00+05:30,25984.69921875,25990.55078125,25973.05078125,25975.25,25968.90262348696,25963.21211505372,25989.1390529728,25989.73784334336,-0.0003559814504801,0,-1,-1.0,0.0003947621798575005,0.20767216948332648
2025-11-25 11:55:00+05:30,25973.0,25994.75,25972.25,25987.44921875,25964.433405064872,25962.37691773124,25971.974448366032,25967.24160110988,0.0005312625648483,-1,1,1.0,-0.0004696477897229093,0.21511931888904032
2025-11-25 12:20:00+05:30,25964.0,25964.75,25954.349609375,25957.94921875,25966.01260740284,25962.91987456172,25968.914121672693,25969.541634917565,-0.0002503423024782,0,-1,-1.0,-0.0011351633533434936,0.5406295808943504
2025-11-25 12:40:00+05:30,25974.650390625,25990.150390625,25972.900390625,25987.44921875,25966.93415288616,25963.271314395795,25975.00806531497,25971.126220847986,0.0004889062936119,0,1,1.0,-0.0011364534136114072,0.5412605621647609
2025-11-25 14:25:00+05:30,25989.650390625,25992.150390625,25972.099609375,25973.650390625,25985.772070318217,25970.11519206324,25994.00045182342,25998.74257650281,-0.0006636938213276,-1,-1,-1.0,-0.0005309804747995089,0.2451177433889292
2025-11-26 09:15:00+05:30,25842.94921875,25969.05078125,25842.94921875,25969.05078125,25864.58363220557,25873.48718150849,25896.55078125001,25873.894531250025,0.0042052875146312,-1,1,1.0,0.0001770875216161451,0.10120533548385126
2025-11-26 14:50:00+05:30,26175.099609375,26185.5,26159.05078125,26185.349609375,26143.83233904868,26005.10096750285,26182.89435201791,26182.53233760204,0.0003800980539561,0,1,1.0,-0.0003800980539561649,0.17131965507147473
2025-11-27 11:30:00+05:30,26279.25,26280.0,26266.80078125,26270.400390625,26255.885308563626,26204.99425540257,26280.783843776,26282.52744868751,-0.0003443309656027,0,-1,-1.0,0.0032480292422580343,1.6032333852126364
2025-11-27 14:20:00+05:30,26188.05078125,26206.80078125,26185.400390625,26199.900390625,26213.91215838265,26205.63192256649,26187.951969173453,26186.890946183168,0.0004888201229209,0,1,1.0,0.0026836286829171824,1.3271794745459828
2025-11-27 14:55:00+05:30,26177.900390625,26201.30078125,26173.599609375,26186.05078125,26210.199204443445,26205.20523271821,26191.40662888281,26192.891793554805,0.0002635834441544,-1,-1,-1.0,-0.0005286130545731292,0.2439598146787828
2025-11-27 15:00:00+05:30,26185.94921875,26228.19921875,26185.94921875,26212.69921875,26210.29724422017,26205.279799743403,26198.504158838547,26195.36772170421,0.0010176577492579,0,1,1.0,-0.001017657749257902,0.4831564246470243
2025-11-28 10:20:00+05:30,26232.44921875,26233.900390625,26220.849609375,26220.849609375,26228.30908783953,26221.501567786527,26235.60950075177,26236.05783093169,-0.0004498508947543,0,-1,-1.0,0.0003109329015292713,0.16667043812803295
2025-11-28 10:30:00+05:30,26235.80078125,26256.05078125,26234.55078125,26250.75,26229.48640651297,26221.93738706905,26240.78738227857,26237.90981635786,0.0005546070575497,0,1,1.0,-0.0011403288249786313,0.5431560642964626
2025-11-28 11:25:00+05:30,26242.349609375,26247.94921875,26236.75,26243.400390625,26240.301519505705,26225.97345617281,26251.42271391707,26252.87413105116,1.9052772085359493e-05,-1,-1,-1.0,-0.0002799771197013419,0.1223495132400751
2025-12-01 09:15:00+05:30,26319.900390625,26319.900390625,26272.25,26285.30078125,26207.717447916748,26205.36111499244,26231.467447916668,26214.64453125001,0.0030815258263376,-1,1,1.0,-0.001596606765942122,0.7663261300756358
2025-12-01 10:40:00+05:30,26259.75,26268.30078125,26258.099609375,26258.599609375,26243.43190949912,26217.2591848715,26268.08486393433,26269.688420192404,-3.049503180152513e-05,0,-1,-1.0,-0.001015821431803689,0.48225826356962753
2025-12-01 11:35:00+05:30,26260.150390625,26260.69921875,26250.05078125,26257.599609375,26243.257435588675,26219.8640294206,26251.4619969274,26250.86295497773,-6.284987671012487e-05,-1,1,1.0,3.808276202372095e-05,0.0332167290735719
2025-12-01 11:40:00+05:30,26258.849609375,26261.650390625,26208.150390625,26211.75,26242.021849879315,26219.78329280945,26238.22466461827,26245.97383560552,-0.0017461462607811,0,-1,-1.0,-0.001746146260781198,0.8394673799667657
2025-12-01 13:40:00+05:30,26186.150390625,26198.25,26178.80078125,26190.900390625,26203.57863613533,26211.33888146041,26182.51784264304,26182.433339655727,0.0001986264270261,0,1,1.0,0.0007954298883134472,0.4036427190630156
2025-12-01 14:40:00+05:30,26183.400390625,26187.69921875,26171.55078125,26172.5,26201.545764255472,26209.912891436303,26188.437999764203,26193.411395261828,-0.0003952820082384,0,-1,-1.0,-0.0007025489903197982,0.32903360575441176
2025-12-02 11:00:00+05:30,26098.400390625,26100.5,26083.849609375,26098.05078125,26124.142091436588,26161.73012240957,26091.1537566685,26090.441942800604,-5.687652958608069e-06,0,1,1.0,0.002844558935906008,1.4058920572089457
2025-12-02 11:10:00+05:30,26096.5,26097.099609375,26079.30078125,26080.75,26121.40836660487,26160.28421518135,26088.929447408223,26089.92039370672,-0.000613103164187,0,-1,-1.0,-0.000662914690258387,0.3096480765457482
2025-12-02 12:35:00+05:30,26073.75,26085.099609375,26070.05078125,26072.30078125,26093.24628087872,26145.339431129767,26067.736008765467,26066.870112084947,-5.5581523562997504e-05,-1,1,1.0,0.0003239637951362595,0.17304397741702884
